Concorde,kɔŋˈkɔʁt,,['proper noun']
Confucius,kənˈfju.ʃəs,,['proper noun']
Congo,ˈkɒŋɡəʊ,,['proper noun']
Congolese,ˌkɒŋ.ɡəˈliːz,,['proper noun']
Congregational,kɑŋɡɹəˈɡeɪʃənəl,,['proper noun']
Congregationalist,kɑŋɡɹəˈɡeɪʃənəlɪst,,['proper noun']
Congressional,kəŋˈɡɹɛʃn̩əl,,['proper noun']
Conley,kɒnlɪ,,['proper noun']
Conn,kon͈,,['proper noun']
Connecticut,kəˈnɛtɪkət,,['proper noun']
Connemara,ˌkɑnəˈmɑɹə,,['proper noun']
Conrad,ˈkɑnɹæd,,['proper noun']
Constance,kɔ̃s.tɑ̃s,,['proper noun']
Constantine,ˈkɒns.tənˌtaɪn,,['proper noun']
Constantinople,ˌkɔnstæntɪˈnəʊp(ə)l,,['proper noun']
Conway,ˈkɒnweɪ,,['proper noun']
Cook,kʊk,,['proper noun']
Cooley,ˈkuli,,['proper noun']
Coolidge,ˈkulɪdʒ,,['proper noun']
Copacabana,ɐn,,['proper noun']
Copenhagen,ˈkoʊpənˌheɪɡən,,['proper noun']
Copperfield,ˈkɒ.pə.ˌfiːld,,['proper noun']
Coppola,ˈkɔp.po.la,,['proper noun']
Coptic,ˈkɒptɪk,,['proper noun']
Cora,ˈko.ra,,['proper noun']
Cordelia,kɔɹˈdili.ə,,['proper noun']
Corey,ɔːɹ,,['proper noun']
Corfu,ˈkɔɹ.fju,,['proper noun']
Corinne,kəˈɹɪn,,['proper noun']
Corinth,ˈkɒɹ.ɪnθ,,['proper noun']
Corinthian,kəˈɹɪnθiən,,['proper noun']
Coriolanus,ko.ri.oˈlaː.nus,,['proper noun']
Corleone,kor.leˈo.ne,,['proper noun']
Corneille,kɔʁ.nɛj,,['proper noun']
Cornelia,kɔɹˈniliə,,['proper noun']
Cornelius,kɔɹˈniliəs,,['proper noun']
Cornish,ˈkɔːnɪʃ,,['proper noun']
Cornwall,ˈkɔː(ɹ)nwəl,,['proper noun']
Cornwallis,kɔrn.ʋɑ.lɪs,,['proper noun']
Corsica,ˈkɔɹsɪkə,,['proper noun']
Corsican,ˈkɔː(ɹ)sɪkən,,['proper noun']
Cortes,ˈkoɾtes,,['proper noun']
Corvette,kɔːɹ.ˈvɛt,,['proper noun']
Corvus,ɔː(ɹ)və,,['proper noun']
Cory,ˈkɔː.ɹi,,['proper noun']
Cossack,ˈkɒsˌæk,,['proper noun']
Costello,kɑˈstɛloʊ,,['proper noun']
Cotswold,ˈkɒts.wəʊld,,['proper noun']
Courtney,ˈkɔː(ɹ)tni,,['proper noun']
Coventry,ˈkɒvəntɹi,,['proper noun']
Cowley,kaʊli,,['proper noun']
Craig,kɹeɪɡ,,['proper noun']
Crane,kɹɛɪn,,['proper noun']
Cree,kɹiː,,['proper noun']
Creighton,ˈkɹeɪtən,,['proper noun']
Creole,ˈkɹiːəʊl,,['proper noun']
Creon,ˈkre.oːn,,['proper noun']
Cretaceous,kɹəˈteɪ.ʃəs,,['proper noun']
Cretan,ˈkɹiːtən,,['proper noun']
Crete,kɹiːt,,['proper noun']
Crick,ɪ,,['proper noun']
Crimea,kɹaɪˈmiːə,,['proper noun']
Crimean,kɹaɪˈmi.ən,,['proper noun']
Cristina,kɾisˈti.nə,,['proper noun']
Croat,ˈkɹəʊæt,,['proper noun']
Croatia,ˌkɹəʊˈeɪ.ʃə,,['proper noun']
Croatian,ˌkɹəʊˈeɪ.ʃən,,['proper noun']
Croesus,ˈkɹiːsəs,,['proper noun']
Crow,kɹoʊ,,['proper noun']
Cruise,kɹuːz,,['proper noun']
Crux,kʁʊks,,['proper noun']
Cruz,kɹuːz,,['proper noun']
Cs,ˈt͡ʃ,,['proper noun']
Ctesiphon,ˈtɛsɪfɒn,,['proper noun']
Cthulhu,kəˈθuːluː,,['proper noun']
Cuba,ˈkjuːbə,,['proper noun']
Cuban,ˈkjuːbən,,['proper noun']
Cullen,ˈkʌlən,,['proper noun']
Cumberland,ˈkʌm.bə(ɹ).lənd,,['proper noun']
Cummings,ˈkʌmɪŋz,,['proper noun']
Cupid,ˈkjuːpɪd,,['proper noun']
Curitiba,kuɾiˈt͡ʃibɐ,,['proper noun']
Curry,ʌ,,['proper noun']
Curtis,ˈkɝtɪs,,['proper noun']
Cuzco,ˈkuːskoʊ,,['proper noun']
Cybele,ˈsɪbɨliː,,['proper noun']
Cyclades,saɪkleɪdz,,['proper noun']
Cynthia,ˈsɪnθiə,,['proper noun']
Cypriot,ˈsɪp.ɹi.ət,,['proper noun']
Cyprus,ˈsaɪ.pɹəs,,['proper noun']
Cyril,ˈsɪɹəl,,['proper noun']
Cyrillic,sɪˈɹɪl.ɪk,,['proper noun']
Cyrus,ˈsaɪɹəs,,['proper noun']
Czech,tʃɛk,,['proper noun']
Czechia,ˈt͡ʃɛkiə,,['proper noun']
Czechoslovakia,ˌtʃɛk.əʊ.sləʊ.ˈvæk.ɪ.ə,,['proper noun']
Czechoslovakian,ˈtʃɛk.əz.lə.væk.i.ən,,['proper noun']
Czechs,tʃɛks,,['proper noun']
Czerny,ˈt͡ʂɛr.nɨ,,['proper noun']
D,diː,,['proper noun']
DD,ˌdiː ˈdiː,,['proper noun']
DDT,de.de.te,,['proper noun']
DH,ɖ,,['proper noun']
DJ,ˈdiːdʒeɪ,,['proper noun']
DMZ,ɛ,,['proper noun']
DNA,ˌdiː ˌɛn ˈeɪ,,['proper noun']
DOS,dɒs,,['proper noun']
DST,de.ɛs.te,,['proper noun']
DTP,dʲiːtʲiːpʲiː,,['proper noun']
DVD,diː viː diː,,['proper noun']
Dada,ˈdɑːdɑː,,['proper noun']
Daedalus,ˈdiːdələs,,['proper noun']
Dahomey,dəˈhəʊmi,,['proper noun']
Daisy,ˈdeɪzi,,['proper noun']
Dakar,da.ˈkaʁ,,['proper noun']
Dakota,dəˈkəʊtə,,['proper noun']
Dale,deɪl,,['proper noun']
Daley,ˈdeɪli,,['proper noun']
Dali,dɑːˈliː,,['proper noun']
Dalian,dɑːliˈæn,,['proper noun']
Dallas,ˈdæləs,,['proper noun']
Dalmatia,dælˈmeɪʃə,,['proper noun']
Dalmatian,dælˈmeɪ.ʃən,,['proper noun']
Dalton,ˈdɔːltən,,['proper noun']
Damascus,dəˈmæskəs,,['proper noun']
Dame,ˈdaːmə,,['proper noun']
Damian,ˈdeɪmɪən,,['proper noun']
Damien,da.mjɛ̃,,['proper noun']
Damon,ˈdeɪmən,,['proper noun']
Dan,dæn,,['proper noun']
Dana,ˈdɑːnə,,['proper noun']
Dane,deɪn,,['proper noun']
Danelaw,ˈdeɪnˌlɔ,,['proper noun']
Danes,deɪnz,,['proper noun']
Danial,danial,,['proper noun']
Daniel,ˈdænjəl,,['proper noun']
Danielle,da.njɛl,,['proper noun']
Daniels,ˈdænjəlz,,['proper noun']
Danish,ˈdeɪ.nɪʃ,,['proper noun']
Dannie,ˈdæn.i,,['proper noun']
Danny,ˈdæni,,['proper noun']
Dante,ˈdænti,,['proper noun']
Danube,ˈdænjuːb,,['proper noun']
Daphne,ˈdæfni,,['proper noun']
Darby,ˈdɑːbi,,['proper noun']
Darcy,ˈdɑːsi,,['proper noun']
Dardanelles,ˌdɑː.dənˈɛlz,,['proper noun']
Dario,ˈda.rjo,,['proper noun']
Darius,dəˈɹaɪ.əs,,['proper noun']
Darjeeling,dɑ(ɹ)ˈd͡ʒiːlɪŋ,,['proper noun']
Darla,ˈdɑːlə,,['proper noun']
Darlene,ˈdɑːliːn,,['proper noun']
Darling,ˈdɑːlɪŋ,,['proper noun']
Darrell,ˈdæɹɪɫ,,['proper noun']
Darren,ˈdæɹən,,['proper noun']
Darryl,ˈdæɹɪɫ,,['proper noun']
Darth,dɑɹθ,,['proper noun']
Dartmoor,ˈdɑːtmɔː(ɹ),,['proper noun']
Dartmouth,ˈdɑːtməθ,,['proper noun']
Darwin,ˈdɑːwɪn,,['proper noun']
Darwinian,dɑːˈwɪ.ni.ən,,['proper noun']
Darwinism,ˈdɑːwɪnɪzəm,,['proper noun']
Darwinist,ˈdɑːwɪnɪst,,['proper noun']
Davao,dɑ.ˈvaʊ,,['proper noun']
Dave,deɪv,,['proper noun']
Davenport,ˈdævənpɔːt,,['proper noun']
David,ˈdeɪvɪd,,['proper noun']
Davidson,ˈdeɪvɪdsən,,['proper noun']
Davies,ˈdeɪvɪs,,['proper noun']
Davis,ˈdeɪvɪs,,['proper noun']
Davy,ˈdeɪvi,,['proper noun']
Dawes,dɔːz,,['proper noun']
Dawkins,ˈdɔːkɪnz,,['proper noun']
Dawson,ˈdɔːsən,,['proper noun']
Day,deɪ,,['proper noun']
Dayton,ˈdeɪtən,,['proper noun']
Dean,diːn,,['proper noun']
Deanna,diːˈænə,,['proper noun']
Debbie,dɛbi,,['proper noun']
Debora,ˈdɛbəɹə,,['proper noun']
Deborah,ˈdɛb(ə)ɹə,,['proper noun']
Debra,ˈdɛbɹə,,['proper noun']
Debussy,də.by.si,,['proper noun']
Dec,dɛt͡s,,['proper noun']
Decalogue,ˈdɛkəlɒɡ,,['proper noun']
Deccan,ˈdɛk.ən,,['proper noun']
December,dɪˈsɛmbə,,['proper noun']
Decembers,dɪˈsɛmbɚz,,['proper noun']
Dee,diː,,['proper noun']
Deimos,ˈdaɪməs,,['proper noun']
Deirdre,ˈdeːɹdɹə,,['proper noun']
Delaney,dɪˈleɪni,,['proper noun']
Delano,ˈdɛlənəʊ,,['proper noun']
Delaware,ˈdɛləweə(ɹ),,['proper noun']
Delhi,ˈdɛl.i,,['proper noun']
Delia,ˈdiːlɪə,,['proper noun']
Delilah,dɪˈlaɪlə,,['proper noun']
Dell,ɛ,,['proper noun']
Delores,dɪˈlɔːɹɪz,,['proper noun']
Delphi,ˈdɛlfi,,['proper noun']
Delphic,ˈdɛlfɪk,,['proper noun']
Delta,ˈdeltɑ,,['proper noun']
Dem,dɛm,,['proper noun']
Demerol,ˈdɛməɹɒl,,['proper noun']
Demeter,dɪˈmiːtə,,['proper noun']
Demetrius,dɪˈmiːtɹɪəs,,['proper noun']
Democritus,dɪˈmɒkɹɪtəs,,['proper noun']
Demosthenes,dɪˈmɒsθəniːz,,['proper noun']
Dena,ˈde.nɑ,,['proper noun']
Denali,dinæli,,['proper noun']
Deneb,ˈdɛnɛb,,['proper noun']
Denis,ˈdɛnɪs,,['proper noun']
Denise,dəˈniːz,,['proper noun']
Denmark,ˈdɛn.mɑːk,,['proper noun']
Dennis,ˈdɛnɪs,,['proper noun']
Denton,dɛn.tən,,['proper noun']
Denver,ˈdɛnvɚ,,['proper noun']
Depp,dɛp,,['proper noun']
Derby,ˈdɑː(ɹ)bi,,['proper noun']
Derek,ˈdɛɹɪk,,['proper noun']
Dermot,ˈdɛɹmət,,['proper noun']
Descartes,deɪˈkɑːt,,['proper noun']
Desdemona,ˌdɛzdəˈmoʊnə,,['proper noun']
Desiree,ˌdeː.ziˈreː,,['proper noun']
Desmond,ˈdɛzmənd,,['proper noun']
Detroit,dɪˈtɹɔɪt,,['proper noun']
Deuteronomy,djuːtəˈɹɒnəmi,,['proper noun']
Devanagari,ˌdeɪvəˈnɑːɡ(ə)ɹɪ,,['proper noun']
Devi,ˈdeɪvi,,['proper noun']
Devin,ˈdɛvɪn,,['proper noun']
Devon,ˈdɛv.ən,,['proper noun']
Dewar,ˈdjuːwə(ɹ),,['proper noun']
Dewey,ˈduːi,,['proper noun']
Dexter,ˈdɛkstɚ,,['proper noun']
Dhaka,ˈdækə,,['proper noun']
Di,daɪ,,['proper noun']
Diana,daɪˈænə,,['proper noun']
Diane,daɪ.ˈæn,,['proper noun']
Diaspora,diˈaspoʁa,,['proper noun']
Dick,dɪk,,['proper noun']
Dickens,ˈdɪkɪnz,,['proper noun']
Dickensian,dɪˈkɛn.zɪ.ən,,['proper noun']
Dickinson,ˈdɪkɪnsən,,['proper noun']
Dido,ˈdaɪdəʊ,,['proper noun']
Diego,diˈeɪ.ɡoʊ,,['proper noun']
Dietrich,ˈdjɛt.rix,,['proper noun']
Dijkstra,ˈdɛi̯k.straː,,['proper noun']
Dijon,diˈʒɔn,,['proper noun']
Dillon,ˈdɪlən,,['proper noun']
Dina,ˈdiːnə,,['proper noun']
Dinah,ˈdaɪnə,,['proper noun']
Dino,ˈdiːnəʊ,,['proper noun']
Diocletian,ˌdaɪ.əˈkliːʃən,,['proper noun']
Diogenes,daɪˈɒdʒəniːz,,['proper noun']
Dion,ˈdiːɒn,,['proper noun']
Dionysian,daɪəˈnɪʒən,,['proper noun']
Dionysus,daɪəˈnaɪsəs,,['proper noun']
Dir,diːʀ,,['proper noun']
Dirk,dɜːk,,['proper noun']
Dis,dɪs,,['proper noun']
Disney,ˈdɪzni,,['proper noun']
Disneyland,ˈdɪzniːˌlænd,,['proper noun']
Diwali,dɪˈwɑːli,,['proper noun']
Dix,dɪks,,['proper noun']
Dixie,ˈdɪksi,,['proper noun']
Dixon,ˈdɪksən,,['proper noun']
Djibouti,dʒɪˈbuːtiː,,['proper noun']
Dmitri,d͡ʒi.ˈmi.tɾi,,['proper noun']
Dniester,ˈniːstə,,['proper noun']
Doha,ˈdəʊ.hɑː,,['proper noun']
Dole,doʊ̯ɫ,,['proper noun']
Dolores,doˈlo.ɾis,,['proper noun']
Domingo,doˈminɡo,,['proper noun']
Dominguez,doˈmiŋɡes,,['proper noun']
Dominic,ˈdɒ.məˌnɪk,,['proper noun']
Dominica,ˌdɒ.mɪ.ˈniː.kə,,['proper noun']
Dominican,də.ˈmɪn.ɪ.kən,,['proper noun']
Dominion,doʊˈmɪnjən,,['proper noun']
Dominique,dɔ.mi.nik,,['proper noun']
Don,dɒn,,['proper noun']
Donald,ˈdɒn.əld,,['proper noun']
Donatello,do.naˈtɛl.lo,,['proper noun']
Donizetti,do.nidˈd͡zet.ti,,['proper noun']
Donna,ˈdɒnə,,['proper noun']
Donner,ˈdɔnɐ,,['proper noun']
Donnie,dɒni,,['proper noun']
Donny,dɒni,,['proper noun']
Donovan,ˈdɒnəvɪn,,['proper noun']
Doolittle,ˈdulɪtəl,,['proper noun']
Dora,ˈdɔːɹə,,['proper noun']
Dorcas,ˈdɔːkəs,,['proper noun']
Doric,ɒɹɪ,,['proper noun']
Doris,ˈdɒɹɪs,,['proper noun']
Dorothy,ˈdɒɹ.ə.θi,,['proper noun']
Dorset,ˈdɔː(ɹ).sɪt,,['proper noun']
Dorsey,ɔː(ɹ)s,,['proper noun']
Dortmund,dɔʁtmʊnt,,['proper noun']
Dot,doːt,,['proper noun']
Dothan,ˈdoʊθən,,['proper noun']
Doug,dʌɡ,,['proper noun']
Douglas,ˈdʌɡləs,,['proper noun']
Douro,ˈdo(w).ɾu,,['proper noun']
Dover,ˈdəʊvə,,['proper noun']
Draco,ˈdɹeɪkəʊ,,['proper noun']
Dracula,ˈdɹækjʊlə,,['proper noun']
Drake,dɹeɪk,,['proper noun']
Dravidian,dɹəˈvɪdɪən,,['proper noun']
Dresden,ˈdɹɛzdən,,['proper noun']
Drew,dɹuː,,['proper noun']
Dryden,ˈdɹaɪdən,,['proper noun']
Du,ˈdyː,,['proper noun']
Dubai,duːˈbaɪ,,['proper noun']
Dublin,ˈdʌblən,,['proper noun']
Dubrovnik,dǔbroːʋniːk,,['proper noun']
Dudley,ˈdʌdli,,['proper noun']
Duffy,ˈdʌfi,,['proper noun']
Duisburg,ˈdjuːsbɜːɡ,,['proper noun']
Duke,uː,,['proper noun']
Duluth,dəˈluːθ,,['proper noun']
Dunbar,dʌnˈbɑː(ɹ),,['proper noun']
Duncan,ˈdʌŋ.kən,,['proper noun']
Dundee,dʌnˈdiː,,['proper noun']
Dunedin,dʌˈniːdɪn,,['proper noun']
Dunlap,ˈdʌnlæp,,['proper noun']
Dunn,dʌn,,['proper noun']
Duran,ˈdu.ran,,['proper noun']
Durante,duˈran.te,,['proper noun']
Durban,dɜː.bən,,['proper noun']
Durex,dy.ʁɛks,,['proper noun']
Durham,ˈdʌ.ɹəm,,['proper noun']
Dustin,ˈdʌstɪn,,['proper noun']
Dutch,dʌtʃ,,['proper noun']
Dutchman,ˈdʌtʃmən,,['proper noun']
Dutchwoman,dʌtʃˌwʊmən,,['proper noun']
Dwight,ˈdwaɪt,,['proper noun']
Dy,di,,['proper noun']
Dylan,ˈdɪlən,,['proper noun']
Dzungaria,(d)zʊŋˈɡɑːɹiə,,['proper noun']
Düsseldorf,ˈdʊsəldɔːf,,['proper noun']
E,ɛ,,['proper noun']
ECMAScript,i.si.ɛmˈeɪ skɹɪpt,,['proper noun']
EEG,eː.eːˈɣeː,,['proper noun']
ELF,ɛlf,,['proper noun']
ESP,iːe̞sɨ̥ᵝpʲiː,,['proper noun']
ESPN,ɛ,,['proper noun']
EU,ˌiː ˈjuː,,['proper noun']
EULA,iːjuːɛl.eɪ,,['proper noun']
Earl,ɜːl,,['proper noun']
East,iːst,,['proper noun']
Easter,ˈiːstə,,['proper noun']
Eastwood,iːstwʊd,,['proper noun']
Eaton,ˈiːtən,,['proper noun']
Ebert,ˈiːbɜːt,,['proper noun']
Ebola,ɪˈbəʊlə,,['proper noun']
Ebonics,iˈbɑnɪks,,['proper noun']
Ebro,ˈɛbɹəʊ,,['proper noun']
Eco,ˈɛ.ko,,['proper noun']
Ecstasy,ˈɛkstəzi,,['proper noun']
Ecuador,ˈɛk.wə.dɔː,,['proper noun']
Ed,ɛd,,['proper noun']
Edam,ˈiːdæm,,['proper noun']
Edda,ˈɛd.da,,['proper noun']
Eddie,ˈɛdi,,['proper noun']
Eddy,ˈɛdi,,['proper noun']
Eden,ˈiːdən,,['proper noun']
Edgar,ˈɛdɡɚ,,['proper noun']
Edinburgh,ˈɛdɪnbəɹə,,['proper noun']
Edison,ˈɛdɪsən,,['proper noun']
Edmond,ɛd.mɔ̃,,['proper noun']
Edmonton,ˈɛdməntən,,['proper noun']
Edmund,ˈɛdmund,,['proper noun']
Edna,ˈɛd͡ʒ.nɐ,,['proper noun']
Eduardo,eduˈardo,,['proper noun']
Edward,ˈɛdwəd,,['proper noun']
Edwardian,ɑː(ɹ)dɪə,,['proper noun']
Edwin,ˈɛdwɪn,,['proper noun']
Eeyore,ˈiː.jɔː(ɹ),,['proper noun']
Effie,ˈɛfi,,['proper noun']
Efren,ˈɛf ɹɛn,,['proper noun']
Egypt,ˈiː.dʒɪpt,,['proper noun']
Egyptian,ɪˈdʒɪp.ʃən,,['proper noun']
Egyptology,ˌidʒɪpˈtɑlədʒi,,['proper noun']
Eiffel,ˈaɪf(ə)l,,['proper noun']
Eileen,aɪˈliːn,,['proper noun']
Einstein,ˈaɪnstaɪn,,['proper noun']
Eire,ˈɛəɹə,,['proper noun']
Eisenhower,ˈaɪzənhaʊ.əɹ,,['proper noun']
Elaine,ɪˈleɪn,,['proper noun']
Elam,ˈiːləm,,['proper noun']
Elba,ˈel.ba,,['proper noun']
Elbe,ˈɛlbə,,['proper noun']
Eleazar,ɛliˈeɪzə,,['proper noun']
Elena,ˈɛlɛna,,['proper noun']
Eli,ˈilaɪ,,['proper noun']
Elias,ˈeliɑs,,['proper noun']
Elijah,ɨˈlaɪd͡ʒə,,['proper noun']
Elisa,ˈelisɑ,,['proper noun']
Elisabeth,eːˈli.zaːˌbɛt,,['proper noun']
Elise,ˈiːliːs,,['proper noun']
Eliseo,e.liˈzɛ.o,,['proper noun']
Elisha,ɨˈlaɪʃə,,['proper noun']
Eliza,ɪˈlaɪzə,,['proper noun']
Elizabeth,əˈlɪzəbəθ,,['proper noun']
Elizabethan,əˌlɪzəˈbiːθən,,['proper noun']
Ella,ˈɛ.laː,,['proper noun']
Ellen,ˈɛl.ən,,['proper noun']
Ellesmere,ˈɛlzmɪə(ɹ),,['proper noun']
Ellie,ɛl,,['proper noun']
Ellis,ˈɛlɪs,,['proper noun']
Ellison,ˈɛlɪsən,,['proper noun']
Elma,ˈelmɑ,,['proper noun']
Elmer,ˈɛlmɚ,,['proper noun']
Elmo,ˈɛlmoʊ,,['proper noun']
Elnath,ɛlˈnæθ,,['proper noun']
Elohim,ˌɛlɵˈhiːm,,['proper noun']
Eloise,ɛləʊˈiːz,,['proper noun']
Eloy,eˈloi,,['proper noun']
Elsa,ˈɛlza,,['proper noun']
Elsinore,ˈɛlsɪnɔː,,['proper noun']
Elton,ˈɛltən,,['proper noun']
Elva,ˈel.u̯a,,['proper noun']
Elvis,ˈɛlvɪs,,['proper noun']
Elyria,ɪɹi,,['proper noun']
Elysian,ɪˈlɪ.zi.ən,,['proper noun']
Elysium,ɪˈli.ʒi.əm,,['proper noun']
Emacs,ˈiːmæks,,['proper noun']
Emanuel,ˈɛmanuɛl,,['proper noun']
Emil,ˈɛmɪl,,['proper noun']
Emilia,ˈemiliɑ,,['proper noun']
Emilio,emiˈlio,,['proper noun']
Emily,ˈɛmɪlɪ,,['proper noun']
Eminem,ɛmɪˈnɛm,,['proper noun']
Emma,ˈɛmə,,['proper noun']
Emmanuel,ɛ.ma.nɥɛl,,['proper noun']
Emmy,ɛm,,['proper noun']
Endymion,ɛnˈdɪmi.ən,,['proper noun']
Eng,ɛŋ,,['proper noun']
Engels,ˈɛ̃ˑŋəls,,['proper noun']
England,ˈɪŋɡlənd,,['proper noun']
English,ˈɪŋɡlɪʃ,,['proper noun']
Englishman,ˈɪŋ.lɪʃ.mən,,['proper noun']
Enid,ˈiːnɪd,,['proper noun']
Enoch,ˈiːnɒk,,['proper noun']
Enrico,enˈri.ko,,['proper noun']
Enrique,enˈrike,,['proper noun']
Eocene,ˈiːəsiːn,,['proper noun']
Epcot,ˈɛpkɒt,,['proper noun']
Ephesian,iːʒə,,['proper noun']
Ephesus,ˈɛfɪsəs,,['proper noun']
Ephraim,ˈifɹi.əm,,['proper noun']
Epictetus,ˌɛ.pɪk.ˈtiː.təs,,['proper noun']
Epicurean,ˌɛpɪkjʊəˈɹiːən,,['proper noun']
Epicurus,ˌepɪˈkjʊəɹəs,,['proper noun']
Epsom,ɛpsəm,,['proper noun']
Epstein,ˈɛpstiːn,,['proper noun']
Er,eːɐ̯,,['proper noun']
Erasmus,ɪˈɹæz məs,,['proper noun']
Erato,ˈɛɹətoʊ,,['proper noun']
Eratosthenes,ɛɹəˈtɒsθəniz,,['proper noun']
Erebus,ˈɛɹəbəs,,['proper noun']
Eric,ˈɛɹɪk,,['proper noun']
Erica,ɛɹɪk,,['proper noun']
Erich,ˈeːrɪç,,['proper noun']
Eridanus,ˌeː.riˈdaː.nʏs,,['proper noun']
Erie,ˈɪɹi,,['proper noun']
Erik,ˈɛrɪk,,['proper noun']
Erika,ˈerikɑ,,['proper noun']
Erin,ɛɹɪn,,['proper noun']
Eris,ˈɪəɹɨs,,['proper noun']
Eritrea,ˌɛɹɪˈtɹ(e)ɪə,,['proper noun']
Ernest,ˈɜː(ɹ)nɪst,,['proper noun']
Ernesto,erˈnesto,,['proper noun']
Ernie,ˈɝni,,['proper noun']
Ernst,ænsd̥,,['proper noun']
Eros,ˈɛɹɒs,,['proper noun']
Errol,ˈɛɹəl,,['proper noun']
Erse,ɜː(ɹ),,['proper noun']
Erwin,ˈɛʀvɪn,,['proper noun']
Es,ɛs,,['proper noun']
Esau,ˈiːsɔː,,['proper noun']
Escher,ˈɛʃɚ,,['proper noun']
Escondido,ˌɛskənˈdiːdoʊ,,['proper noun']
Eskimo,ˈɛs.kɪ.moʊ,,['proper noun']
Esmeralda,ɛzməˈɹɑːldə,,['proper noun']
Esperanto,ˌɛspəˈɹæntəʊ,,['proper noun']
Espinoza,ʔespiˈnosa,,['proper noun']
Essen,ˈɛsən,,['proper noun']
Essex,ˈɛs.ɪks,,['proper noun']
Esteban,esˈteban,,['proper noun']
Estelle,ɛs.tɛl,,['proper noun']
Ester,ˈɛstɛr,,['proper noun']
Esterházy,ˈɛstɛrɦaːzi,,['proper noun']
Estes,ˈɛstiz,,['proper noun']
Esther,ˈɛstə,,['proper noun']
Estonia,ɛsˈtəʊ.ni.ə,,['proper noun']
Estonian,es̺tonian,,['proper noun']
Estrada,esˈtɾada,,['proper noun']
Ethan,ˈiːθən,,['proper noun']
Ethel,ˈɛθɪl,,['proper noun']
Ethernet,ˈiθəɹˌnɛt,,['proper noun']
Ethiopia,iθiˈoʊpi.ə,,['proper noun']
Ethiopian,ˌiːθiˈəʊpi.ən,,['proper noun']
Etna,ˈɛtnə,,['proper noun']
Eton,ˈiː.tən,,['proper noun']
Etruria,ɪˈtɹʊə.ɹɪ.ə,,['proper noun']
Etruscan,ɪˈtɹʌskən,,['proper noun']
Eucharist,ˈjuːkəɹɪst,,['proper noun']
Euclid,ˈjuːklɪd,,['proper noun']
Eugene,ˈjuː.d͡ʒin,,['proper noun']
Eugenia,juːˈd͡ʒiːniə,,['proper noun']
Eugenio,ewˈd͡ʒɛ.njo,,['proper noun']
Euler,ˈɔɪləɹ,,['proper noun']
Eumenides,juˈmɛnɪdiːz,,['proper noun']
Eunice,ˈjunɪs,,['proper noun']
Euphrates,juːˈfɹeɪtiːz,,['proper noun']
Eurasia,jʊˈɹeɪ.ʒə,,['proper noun']
Eurasian,eɪʃə,,['proper noun']
Euripides,jʊˈɹɪp.ɪˌdiz,,['proper noun']
Europa,jʊˈɹoʊpə,,['proper noun']
Europe,ˈjʊə.ɹəp,,['proper noun']
European,(ˌ)jʊə.ɹəˈpiː.ən,,['proper noun']
Eurydice,jʊˈɹɪdɨsi,,['proper noun']
Eustachian,juːˈsteɪ.ʃən,,['proper noun']
Euterpe,juːˈtɜː.pi,,['proper noun']
Eva,iːv,,['proper noun']
Evan,ˈɛ.vən,,['proper noun']
Evans,ˈɛvənz,,['proper noun']
Evansville,ˈɛvənzvɪl,,['proper noun']
Eve,iːv,,['proper noun']
Evelyn,ˈɛvəlɪn,,['proper noun']
Everest,ˈɛv(ə)rɪst,,['proper noun']
Everett,ˈɛvəɹɪt,,['proper noun']
Evert,ˈeː.vərt,,['proper noun']
Ewing,ˈjuːwɪŋ,,['proper noun']
Excalibur,ɛksˈkæ.lɪ.bɚ,,['proper noun']
Exocet,ˈɛk.səʊ.seɪ,,['proper noun']
Exodus,ˈɛksədəs,,['proper noun']
Ezra,ˈɛzɹə,,['proper noun']
F,ɛf,,['proper noun']
FAQ,ˌɛf.eɪˈkjuː,,['proper noun']
FBI,ˈɛf.biː.aɪ,,['proper noun']
FIFO,ˈfaɪfəʊ,,['proper noun']
FSF,ɛf.ɛs.ɛf,,['proper noun']
FUD,fʌd,,['proper noun']
FYI,ɛfwaɪˈaɪ,,['proper noun']
Fabergé,ˈfæbə(ɹ)ˌʒeɪ,,['proper noun']
Fabian,ˈfeɪbi.ən,,['proper noun']
Facebook,ˈfeɪs.bʊk,,['proper noun']
Fafnir,ˈfɑːvnər,,['proper noun']
Fagin,ˈfeɪɡɪn,,['proper noun']
Fahrenheit,fɑːɹənˈhaɪt,,['proper noun']
Fairbanks,ˈfɛɹbæŋks,,['proper noun']
Fajardo,faˈxaɾdo,,['proper noun']
Fallopian,fəˈloʊpi.ən,,['proper noun']
Fanny,ˈfæni,,['proper noun']
Faraday,fa.raˈda.ɨ,,['proper noun']
Fargo,ˈfɑɹɡoʊ,,['proper noun']
Farley,ˈfɑɹli,,['proper noun']
Farmer,ˈfaʁmɐ,,['proper noun']
Farrell,ˈfæɹəl,,['proper noun']
Farsi,ˈfɑː(ɹ)si,,['proper noun']
Fassbinder,ˈfasbɪndɐ,,['proper noun']
Fates,feɪts,,['proper noun']
Faulkner,ˈfɔ(l)knə(ɹ),,['proper noun']
Faust,faʊ̯ʃt,,['proper noun']
Faustian,ˈfaʊstɪən,,['proper noun']
Faustus,ˈfau̯s.tus,,['proper noun']
Fay,feɪ,,['proper noun']
Feb,ɛ,,['proper noun']
